Sent,Received,Returned,Frames,Nodes
753067702412,753088336635,753150596150,16,5
753072866348,753088439378,753155723033,16,5
753078153945,753093749714,753160912765,16,5
753083309159,753093666998,753166107695,16,5
753088454982,753104103565,753171273024,16,5
753093724905,753109335251,753176462869,16,5
753098980180,753114529045,753181598196,16,5
753104197794,753114629666,753186777639,16,5
753109372943,753130012032,753191928552,16,5
753114564082,753119852641,753197167613,16,5
753119725561,753140399844,753202285853,16,5
753124850860,753145669321,753207439359,16,5
753129957901,753145694498,753212629355,16,5
753135107191,753145757465,753217746904,16,5
753140263754,753156082538,753222869637,16,5
753145421349,753156114198,753227969400,16,5
