Sent,Received,Returned,Frames,Nodes
766898391731,766903503578,767053767373,30,7
766903471671,766934050234,767058864774,30,7
766908557357,766928944648,767063986885,30,7
766913627595,766918783902,767069069558,30,7
766918737013,766949723666,767074173488,30,7
766923812543,766928934995,767079344079,30,7
766928882675,766954911968,767084467101,30,7
766933989091,766949704399,767089669478,30,7
766939192849,766954842515,767094734985,30,7
766944401495,766954895898,767099840578,30,7
766949622986,766970302154,767104994077,30,7
766954822507,766975590752,767110343156,30,7
766959934427,766991125821,767115449832,30,7
766965162983,766975545520,767120630964,30,7
766970519744,766991092062,767125933838,30,7
766975598766,766985986121,767131108804,30,7
766980743424,767011965963,767136420826,30,7
766985900635,767017221960,767141514596,30,7
766991042792,767017322321,767146611646,30,7
766996230092,767006705016,767151751627,30,7
767001606042,767011876006,767156913155,30,7
767006978094,767027670456,767162090456,30,7
767012108893,767032798318,767167317425,30,7
767017245457,767048518472,767172529790,30,7
767022364293,767043283393,767177784008,30,7
767027556825,767058804569,767182973918,30,7
767032724771,767058818465,767188231651,30,7
767038197177,767048529656,767193527785,30,7
767043479832,767069004332,767198741875,30,7
767048658204,767053743555,767204056317,30,7
