Sent,Received,Returned,Frames,Nodes
826976671576,827008597505,827083636385,21,15
826981753366,827049828965,827088749479,21,15
826986848401,827070216829,827093960780,21,15
826991934368,827065162872,827099032138,21,15
826997009428,827085729621,827104139255,21,15
827002085697,827070243871,827109228552,21,15
827007159630,827095983276,827114454330,21,15
827012237676,827046764617,827119517495,21,15
827017315350,827041690151,827124588842,21,15
827022385829,827090832537,827129671334,21,15
827027435124,827038236715,827134764536,21,15
827032504628,827121849617,827139923871,21,15
827037568847,827121819324,827145090163,21,15
827042638698,827077784834,827150247076,21,15
827047976122,827082929875,827155363474,21,15
827053046015,827152703594,827160480804,21,15
827058117114,827068783112,827165627174,21,15
827063191118,827098536730,827170772343,21,15
827068358604,827079089216,827175939341,21,15
827073457484,827113810173,827181096181,21,15
827078567604,827168085924,827186248226,21,15
