Sent,Received,Returned,Frames,Nodes
888428652085,888508823942,888759440535,14,20
888433742238,888564804438,888765062779,14,20
888438834627,888759898979,888770525777,14,20
888443925616,888737021631,888775816064,14,20
888449002163,888755527362,888780888902,14,20
888454066832,888569861136,888785963971,14,20
888459131844,888574929158,888791035830,14,20
888464194641,888740048860,888796111639,14,20
888469256577,888538180469,888801177826,14,20
888474317423,888751265506,888808529443,14,20
888479382175,888800870930,888813581907,14,20
888484444146,888672163111,888818656520,14,20
888489507730,888572517245,888823733711,14,20
888494571360,888775755091,888830258458,14,20
