Sent,Received,Returned,Frames,Nodes
1884400142383,1884431255447,1884488219793,17,7
1884405243089,1884436374715,1884493350034,17,7
1884410344224,1884415470861,1884498514781,17,7
1884415514528,1884425872100,1884503640601,17,7
1884420822093,1884425938050,1884508795658,17,7
1884426130588,1884431233397,1884513918599,17,7
1884431216137,1884446814926,1884519103050,17,7
1884436452072,1884446759301,1884524675468,17,7
1884441601787,1884467641471,1884529842475,17,7
1884446866687,1884457403570,1884534972973,17,7
1884452069721,1884457554757,1884540165229,17,7
1884457240207,1884478016542,1884545578353,17,7
1884462429687,1884488335683,1884550685406,17,7
1884467561571,1884498627905,1884556041918,17,7
1884472717075,1884498586634,1884561172244,17,7
1884477868257,1884508855950,1884566506763,17,7
1884483041964,1884498634222,1884571619207,17,7
