Sent,Received,Returned,Frames,Nodes
1934923338283,1934948255227,1935016049281,18,14
1934928420403,1934988904363,1935021186087,18,14
1934933505473,1934938629492,1935026297767,18,14
1934938616417,1934983800452,1935031460775,18,14
1934943712067,1934999393065,1935036587386,18,14
1934948793958,1934959458217,1935041740148,18,14
1934953869850,1935004607039,1935046845558,18,14
1934959442434,1935020608784,1935051938333,18,14
1934964512027,1934994125426,1935057025359,18,14
1934969620239,1934974741224,1935062114952,18,14
1934974686094,1935015172601,1935067260813,18,14
1934979779612,1934984930029,1935072432220,18,14
1934984898384,1935046325699,1935077522735,18,14
1934990108275,1935020681269,1935082662284,18,14
1934995333517,1935061804625,1935087785022,18,14
1935000559051,1935005802455,1935092881981,18,14
1935005787329,1935062009635,1935097981876,18,14
1935010892764,1935029899465,1935103078001,18,14
