Sent,Received,Returned,Frames,Nodes
3819233142300,3819244849338,3819369766249,10,16
3819244841541,3819290782719,3819386940685,10,16
3819249941035,3819314645222,3819392043086,10,16
3819255002299,3819340459415,3819397113143,10,16
3819260064227,3819275685903,3819407963734,10,16
3819265126262,3819340407438,3819413089850,10,16
3819270188723,3819285815438,3819432885575,10,16
3819275250767,3819374718268,3819441067811,10,16
3819280318311,3819448536582,3819471194347,10,16
3819285954972,3819458665791,3819476277706,10,16
