Sent,Received,Returned,Frames,Nodes
3754840753331,3754845945221,3754922539782,16,8
3754845845226,3754866317844,3754927630717,16,8
3754850925044,3754871452156,3754932705034,16,8
3754855999468,3754861163363,3754937776881,16,8
3754861262948,3754876507530,3754942847169,16,8
3754866331173,3754871451194,3754947965628,16,8
3754871435773,3754896887635,3754953105983,16,8
3754876540298,3754892463423,3754958272205,16,8
3754881613041,3754891807139,3754963447862,16,8
3754886706280,3754891803366,3754968598928,16,8
3754891774967,3754928218931,3754973751415,16,8
3754896841646,3754928298245,3754978927810,16,8
3754902056226,3754933448204,3754984131172,16,8
3754907160453,3754923113011,3754989239019,16,8
3754912264288,3754938462515,3754994405842,16,8
3754917471865,3754933420276,3754999575108,16,8
