Sent,Received,Returned,Frames,Nodes
3725116933944,3725122052929,3725224187468,21,2
3725122042319,3725127163901,3725229277575,21,2
3725127148409,3725132289511,3725234395356,21,2
3725132260171,3725137389283,3725239479836,21,2
3725137367140,3725142457244,3725244584032,21,2
3725142435858,3725147493889,3725249687693,21,2
3725147500381,3725152576523,3725254774414,21,2
3725152602605,3725157679763,3725259891612,21,2
3725157704052,3725162820028,3725264977927,21,2
3725162807089,3725167943411,3725270073103,21,2
3725167930011,3725173014628,3725275192305,21,2
3725173046934,3725178148879,3725280273929,21,2
3725178120650,3725183279677,3725285356685,21,2
3725183271763,3725188376690,3725290467312,21,2
3725188367740,3725193481369,3725295560792,21,2
3725193500914,3725198643985,3725300680008,21,2
3725198626374,3725203742500,3725305796690,21,2
3725203734620,3725208862372,3725310911007,21,2
3725208869021,3725213970086,3725316054161,21,2
3725213957126,3725219081199,3725321169816,21,2
3725219071851,3725224195043,3725326245948,21,2
