Sent,Received,Returned,Frames,Nodes
2572260705672,2572359466150,2572491484180,29,19
2572265819043,2572501617244,2572506692401,29,19
2572270901460,2572471440225,2572514160870,29,19
2572275980288,2572501630559,2572519206269,29,19
2572281056660,2572324531765,2572524280912,29,19
2572286131447,2572459446238,2572529535101,29,19
2572291214519,2572527015533,2572534667391,29,19
2572296297092,2572340046643,2572542331251,29,19
2572301377373,2572437646108,2572550006133,29,19
2572306452825,2572432590634,2572555145444,29,19
2572311527379,2572319311687,2572560200911,29,19
2572316602121,2572549857573,2572565306170,29,19
2572321679949,2572544872924,2572570359181,29,19
2572326746709,2572544861549,2572575457521,29,19
2572331815730,2572560150585,2572580522528,29,19
2572336893140,2572442648475,2572585704172,29,19
2572341959100,2572488575255,2572590773397,29,19
2572347033520,2572570339440,2572596006475,29,19
2572352100115,2572590891216,2572601059439,29,19
2572357166736,2572557752746,2572606177353,29,19
2572362233098,2572580426759,2572611273662,29,19
2572367296837,2572537239328,2572616351638,29,19
2572377176893,2572524377248,2572621446979,29,19
2572382774449,2572616328992,2572626536363,29,19
2572387845439,2572534515390,2572631591685,29,19
2572393146306,2572626470674,2572636775303,29,19
2572398261679,2572562763848,2572641880382,29,19
2572407432074,2572610909008,2572647040482,29,19
2572412583038,2572572982241,2572652155637,29,19
