Sent,Received,Returned,Frames,Nodes
2536908630331,2536961884361,2537076876936,13,17
2536913707388,2536982188076,2537082018623,13,17
2536918775066,2537065742934,2537087088911,13,17
2536923836802,2536954624621,2537096223967,13,17
2536928899623,2536976746192,2537112500782,13,17
2536933966139,2536964743397,2537117565985,13,17
2536939029931,2537038935787,2537122626455,13,17
2536944090909,2536958850774,2537139463989,13,17
2536949155780,2537101252375,2537144541195,13,17
2536954216189,2537023855154,2537149581403,13,17
2536959277996,2537035385396,2537154645270,13,17
2536964339095,2537116433004,2537163432656,13,17
2536969398327,2537159698873,2537168502802,13,17
