Sent,Received,Returned,Frames,Nodes
2189595713093,2189605967740,2189663030640,13,4
2189600842376,2189605986726,2189668210869,13,4
2189605978623,2189611094624,2189673361610,13,4
2189611088197,2189616351679,2189678590384,13,4
2189616327820,2189626671350,2189683741338,13,4
2189621555988,2189626747721,2189688937304,13,4
2189626659691,2189642237046,2189694146399,13,4
2189631754182,2189647477954,2189699370850,13,4
2189636996830,2189642252500,2189704729455,13,4
2189642268065,2189647486666,2189709924747,13,4
2189647507386,2189657786509,2189715176418,13,4
2189652669344,2189662997413,2189720367078,13,4
2189657797665,2189663039732,2189725493336,13,4
