Sent,Received,Returned,Frames,Nodes
2186720978229,2186726163399,2186844683425,24,3
2186726084217,2186731304794,2186849860499,24,3
2186731247851,2186736440669,2186855055486,24,3
2186736414403,2186746796789,2186860230272,24,3
2186741606867,2186746740344,2186865521578,24,3
2186746772029,2186757150336,2186870728511,24,3
2186751990348,2186762313448,2186876057313,24,3
2186757200240,2186767593457,2186881191110,24,3
2186762362909,2186772735546,2186886404434,24,3
2186767525810,2186772704527,2186891624021,24,3
2186772643107,2186777811848,2186896952267,24,3
2186777777548,2186782963010,2186902154923,24,3
2186782936583,2186788064560,2186907545309,24,3
2186788076421,2186798339698,2186912744686,24,3
2186793206563,2186803524889,2186918032456,24,3
2186798315307,2186803500385,2186923168983,24,3
2186803469746,2186808637147,2186928340455,24,3
2186808604386,2186818879165,2186933563861,24,3
2186813710543,2186823988398,2186938706528,24,3
2186818821207,2186829101389,2186943951405,24,3
2186823957383,2186834236442,2186949150657,24,3
2186829112946,2186839409611,2186954302545,24,3
2186834261708,2186844663897,2186959544313,24,3
2186839396620,2186844624734,2186964663451,24,3
