Sent,Received,Returned,Frames,Nodes
2231308808447,2231313930388,2231410718636,20,11
2231313905762,2231333096202,2231415813820,20,11
2231319004387,2231338901274,2231420905535,20,11
2231324096836,2231334383181,2231425995315,20,11
2231329195592,2231364761284,2231431122498,20,11
2231334292292,2231354417803,2231436254256,20,11
2231339382232,2231345749259,2231441389451,20,11
2231344473888,2231395987637,2231446574977,20,11
2231349573978,2231361128888,2231451681393,20,11
2231354650765,2231395381301,2231456831999,20,11
2231359734175,2231411255897,2231462015347,20,11
2231364804371,2231385089234,2231467184140,20,11
2231369911954,2231416196420,2231472344334,20,11
2231375006296,2231405689116,2231477464544,20,11
2231380143018,2231386719679,2231482646104,20,11
2231385218859,2231447000945,2231487803293,20,11
2231390359487,2231441902067,2231492973434,20,11
2231395445450,2231452130834,2231498246715,20,11
2231400525684,2231436496763,2231503449141,20,11
2231405624490,2231425955730,2231508628591,20,11
