Sent,Received,Returned,Frames,Nodes
2200148966708,2200174819791,2200231534152,16,6
2200154077977,2200164434657,2200236808304,16,6
2200159189267,2200185316381,2200242043570,16,6
2200164567028,2200174852406,2200247141310,16,6
2200169793022,2200180080267,2200252319559,16,6
2200174900803,2200180073673,2200257441659,16,6
2200180033407,2200195576735,2200262586551,16,6
2200185214327,2200205901459,2200267673252,16,6
2200190385134,2200216234072,2200272807091,16,6
2200195520028,2200205836210,2200277913911,16,6
2200200646448,2200216242467,2200283038160,16,6
2200205776666,2200211078851,2200288122269,16,6
2200210906466,2200226488079,2200293319594,16,6
2200216042951,2200226468729,2200298559356,16,6
2200221216457,2200242017724,2200303799708,16,6
2200226355945,2200247273559,2200309073161,16,6
