Sent,Received,Returned,Frames,Nodes
836088658174,836158712423,836194396546,16,16
836093784505,836139704687,836199511439,16,16
836111762866,836139686738,836204900326,16,16
836116832274,836189252398,836209977113,16,16
836121899265,836194444132,836215062716,16,16
836126971696,836204706829,836220090945,16,16
836132037611,836214900642,836225111950,16,16
836137101341,836194413204,836230200267,16,16
836142165873,836220079962,836235412175,16,16
836147229317,836209923847,836240684017,16,16
836152294681,836157402436,836245762757,16,16
836157362395,836180231038,836250813448,16,16
836162428785,836220000799,836255930734,16,16
836167494766,836245636837,836261144599,16,16
836172560293,836251132190,836266334904,16,16
836177623294,836230124291,836271624294,16,16
