Sent,Received,Returned,Frames,Nodes
740780672314,740785807022,740924569344,28,2
740785816484,740790924986,740929765962,28,2
740790933036,740796042787,740934916045,28,2
740796153973,740801284772,740940196849,28,2
740801296811,740806437041,740945343950,28,2
740806446853,740811602103,740950483966,28,2
740811617940,740816725927,740955649873,28,2
740816742605,740821855921,740960774866,28,2
740821865643,740827062244,740965925350,28,2
740826998964,740832168805,740971033676,28,2
740832120984,740837255484,740976138133,28,2
740837234894,740842413984,740981266027,28,2
740842362054,740847469884,740986384819,28,2
740847481923,740852602826,740991477414,28,2
740852587045,740857689429,740996586888,28,2
740857698442,740862804507,741001741030,28,2
740862813307,740867953715,741006894031,28,2
740867962574,740873100686,741012002491,28,2
740873109739,740878262955,741017144394,28,2
740878252392,740883408860,741022255378,28,2
740883400388,740888552403,741027398069,28,2
740888542120,740893698155,741032566597,28,2
740893686990,740898845440,741037673251,28,2
740898835429,740904000555,741042832053,28,2
740903980454,740909125936,741047956255,28,2
740909132719,740914276285,741053085084,28,2
740914324451,740919590921,741058197174,28,2
740919450084,740924683059,741063311928,28,2
