Sent,Received,Returned,Frames,Nodes
770404389963,770435241767,770521832124,23,8
770409529284,770450570335,770526905077,23,8
770414613629,770424867377,770531973050,23,8
770419700420,770435117403,770537085989,23,8
770424784841,770450506344,770542216589,23,8
770429872686,770460656575,770547352722,23,8
770434998485,770465741731,770552641857,23,8
770440099993,770450253166,770557711683,23,8
770445202670,770470857467,770562819292,23,8
770450300053,770491222273,770567958509,23,8
770455402163,770486117231,770573078051,23,8
770460500254,770501426963,770578199257,23,8
770465584452,770475771431,770583301059,23,8
770470686358,770485988420,770588458698,23,8
770475751166,770506485640,770593580142,23,8
770480863643,770511570260,770598696234,23,8
770485939944,770516779070,770603803523,23,8
770491076690,770516658762,770608870150,23,8
770496169079,770537089854,770613980073,23,8
770501297571,770516770960,770619130509,23,8
770506442015,770521840916,770624302182,23,8
770511508535,770547395275,770629417730,23,8
770516744168,770531955394,770634702562,23,8
