Sent,Received,Returned,Frames,Nodes
1512252591526,1512428560719,1512491619999,13,19
1512257671814,1512393616398,1512497587578,13,19
1512262735028,1512438730331,1512511439124,13,19
1512267797223,1512303708458,1512516518759,13,19
1512272861314,1512470539400,1512521611774,13,19
1512277923836,1512405062914,1512526680830,13,19
1512282986153,1512465543703,1512531747029,13,19
1512288050297,1512539433444,1512551432826,13,19
1512293113586,1512475831131,1512588529940,13,19
1512298179784,1512436528688,1512593597641,13,19
1512303242296,1512367109874,1512598663948,13,19
1512308306898,1512446658352,1512603728601,13,19
1512313372833,1512603723944,1512608793840,13,19
