Sent,Received,Returned,Frames,Nodes
2210966051590,2210987062643,2211058513653,18,8
2210971223378,2210992194201,2211063630736,18,8
2210976329288,2210986928346,2211068795164,18,8
2210981434980,2211002557713,2211073937933,18,8
2210986529231,2211012804294,2211079065816,18,8
2210991633048,2211002465256,2211084194124,18,8
2210996736557,2211023032149,2211089318983,18,8
2211001887267,2211028190990,2211094435663,18,8
2211007043980,2211028102096,2211099491294,18,8
2211012180788,2211033312162,2211104606322,18,8
2211017355839,2211043629907,2211109686099,18,8
2211022464763,2211038446073,2211114753957,18,8
2211027568639,2211048762567,2211119857059,18,8
2211032726306,2211064227106,2211124958351,18,8
2211037891674,2211053822188,2211130061967,18,8
2211043049819,2211074740204,2211135185140,18,8
2211048209940,2211084964529,2211140299586,18,8
2211053363021,2211079745276,2211145517931,18,8
