Sent,Received,Returned,Frames,Nodes
2189888339179,2189898749709,2189965661711,15,4
2189893487712,2189909044447,2189970778282,15,4
2189898607542,2189909012314,2189975915410,15,4
2189903747170,2189919350831,2189981078920,15,4
2189908883845,2189914270582,2189986232557,15,4
2189914103461,2189924508112,2189991362565,15,4
2189919253411,2189924449669,2189996501573,15,4
2189924361934,2189929556061,2190001702141,15,4
2189929525097,2189944981908,2190006811406,15,4
2189934680074,2189939855952,2190011973677,15,4
2189939822216,2189944951589,2190017066143,15,4
2189944917083,2189955239186,2190022165033,15,4
2189950052833,2189960530535,2190027285790,15,4
2189955297403,2189960478366,2190032411022,15,4
2189960444734,2189975951322,2190037567814,15,4
