Sent,Received,Returned,Frames,Nodes
8817320878845,8817325976063,8817392803530,14,6
8817326020104,8817331094842,8817397926808,14,6
8817331106254,8817341364360,8817403103726,14,6
8817336207365,8817361935341,8817408299630,14,6
8817341463423,8817367198839,8817413497626,14,6
8817346575393,8817356746000,8817418757398,14,6
8817351659044,8817356853443,8817423881555,14,6
8817356763968,8817367133357,8817429008577,14,6
8817361917761,8817387686661,8817434153524,14,6
8817367137109,8817392847958,8817439365144,14,6
8817372455060,8817392887704,8817444659151,14,6
8817377552471,8817403137122,8817449857631,14,6
8817382645831,8817403166409,8817455067090,14,6
8817387721707,8817392916516,8817460306301,14,6
