Sent,Received,Returned,Frames,Nodes
8918072816692,8918227599353,8918377302291,15,18
8918077907990,8918123344884,8918396127684,15,18
8918082973955,8918359941101,8918401195134,15,18
8918088038231,8918301605226,8918406262312,15,18
8918093108247,8918133282548,8918411330098,15,18
8918098170666,8918240630804,8918416395814,15,18
8918103233565,8918156676965,8918421462496,15,18
8918108297623,8918244458212,8918426531216,15,18
8918113363122,8918390310638,8918431590710,15,18
8918118425809,8918254608847,8918436659735,15,18
8918123488883,8918337079736,8918441726298,15,18
8918128550253,8918182409986,8918446804585,15,18
8918133610503,8918347216032,8918451873948,15,18
8918138670658,8918319313019,8918456947020,15,18
8918145682632,8918324375597,8918462015268,15,18
