Sent,Received,Returned,Frames,Nodes
8920485693904,8920567120143,8920615650542,20,18
8920508660822,8920602536559,8920622834987,20,18
8920523553855,8920623486590,8920628576973,20,18
8920528644375,8920608362084,8920633765243,20,18
8920533740445,8920546777116,8920638825435,20,18
8920538827329,8920582238128,8920643943693,20,18
8920543888807,8920551835866,8920649093358,20,18
8920548958761,8920618492627,8920654196128,20,18
8920554020068,8920617708274,8920659263915,20,18
8920559081718,8920617824336,8920668648373,20,18
8920564144952,8920643221347,8920673734151,20,18
8920569206757,8920622897512,8920678848384,20,18
8920574271401,8920648378057,8920683960458,20,18
8920579344949,8920654116323,8920689679243,20,18
8920585017797,8920684642227,8920694821605,20,18
8920590085475,8920694757571,8920699879511,20,18
8920595213813,8920699808882,8920704968689,20,18
8920600255444,8920659205589,8920710096928,20,18
8920605350859,8920659153487,8920715219275,20,18
8920610474759,8920694775879,8920720391061,20,18
