Sent,Received,Returned,Frames,Nodes
8834668026568,8834706706181,8834759566774,18,9
8834673111649,8834701960738,8834764672393,18,9
8834678182916,8834727401124,8834769778045,18,9
8834683259339,8834732522946,8834774888892,18,9
8834688328319,8834712291660,8834779958492,18,9
8834693410660,8834748089853,8834785075294,18,9
8834698485458,8834727648035,8834790144394,18,9
8834703570363,8834727640911,8834795251819,18,9
8834708641229,8834763432464,8834800366948,18,9
8834713713259,8834737792124,8834805444867,18,9
8834718788315,8834768610301,8834810541044,18,9
8834723863478,8834768626384,8834815637834,18,9
8834728936862,8834778943669,8834820745560,18,9
8834734058693,8834753202242,8834825829412,18,9
8834739178749,8834784211669,8834830931418,18,9
8834744285962,8834768643561,8834836028209,18,9
8834749358461,8834794412062,8834841137254,18,9
8834754461917,8834789252192,8834846209921,18,9
