Sent,Received,Returned,Frames,Nodes
8875638619868,8875725703638,8875766054034,23,14
8875652838733,8875705341149,8875771184338,23,14
8875657925547,8875720652764,8875776372555,23,14
8875663012066,8875682288947,8875781486777,23,14
8875668096778,8875699927360,8875786623862,23,14
8875673170761,8875692631234,8875791704465,23,14
8875678242028,8875715515124,8875796811592,23,14
8875684006290,8875746477451,8875801884294,23,14
8875689079410,8875720176677,8875806995564,23,14
8875694153653,8875763669373,8875812144988,23,14
8875699229851,8875741409264,8875817267818,23,14
8875704297449,8875779092265,8875822399930,23,14
8875709359435,8875723334165,8875827531400,23,14
8875714426361,8875745864938,8875832641574,23,14
8875719491469,8875728505746,8875837796909,23,14
8875724585284,8875789334291,8875842935376,23,14
8875729812529,8875744220651,8875848048089,23,14
8875734921544,8875749289032,8875853199503,23,14
8875740134378,8875799572935,8875858355616,23,14
8875745355202,8875809816689,8875863466699,23,14
8875750515454,8875820127244,8875868615888,23,14
8875755619900,8875820059988,8875873787626,23,14
8875760842576,8875840648655,8875878915526,23,14
