Sent,Received,Returned,Frames,Nodes
8836094415656,8836146079293,8836217497235,24,9
8836099590543,8836112282859,8836222698808,24,9
8836104679767,8836141098259,8836227818547,24,9
8836109772565,8836146185747,8836232964309,24,9
8836114860069,8836166732093,8836238187275,24,9
8836119954501,8836151289493,8836243389933,24,9
8836125054296,8836146015514,8836248589033,24,9
8836130170724,8836161626734,8836253802481,24,9
8836135290173,8836171840116,8836259011485,24,9
8836140402052,8836187191624,8836264199396,24,9
8836145555749,8836197445157,8836269395051,24,9
8836150686558,8836163492087,8836274586060,24,9
8836155787376,8836192393145,8836279743203,24,9
8836160894689,8836202734634,8836284868780,24,9
8836166052181,8836187108709,8836290060760,24,9
8836171156697,8836192215536,8836295324529,24,9
8836176265316,8836223352769,8836300445902,24,9
8836181377235,8836223342217,8836305557712,24,9
8836186524735,8836228692983,8836313988051,24,9
8836191635298,8836212856602,8836319131378,24,9
8836196789982,8836209779252,8836324244916,24,9
8836202044390,8836249318787,8836329377650,24,9
8836207216751,8836254461822,8836334472478,24,9
8836212387378,8836249242790,8836339671412,24,9
