Sent,Received,Returned,Frames,Nodes
8831647659242,8831678866239,8831797139921,29,8
8831652827515,8831683960382,8831802338976,29,8
8831657910705,8831694164554,8831807659161,29,8
8831662991344,8831694182944,8831813012443,29,8
8831668071867,8831678772528,8831818155564,29,8
8831673154858,8831694152525,8831823418040,29,8
8831678232858,8831709588852,8831828581992,29,8
8831683300027,8831688820698,8831833845454,29,8
8831688367801,8831704324978,8831838971341,29,8
8831693482198,8831725156103,8831844141471,29,8
8831698552450,8831704331152,8831849326251,29,8
8831703765217,8831719916970,8831854490754,29,8
8831708986215,8831730265004,8831859640143,29,8
8831714236263,8831719914210,8831864806377,29,8
8831719471430,8831730245275,8831869971787,29,8
8831724690758,8831745579827,8831875135637,29,8
8831729917116,8831750673285,8831880307251,29,8
8831735127646,8831760973130,8831885480759,29,8
8831740245385,8831776482085,8831890736942,29,8
8831745400538,8831771310222,8831895898028,29,8
8831750638723,8831766081192,8831901066308,29,8
8831755741834,8831786911099,8831906267036,29,8
8831760905446,8831771398829,8831911386142,29,8
8831766070290,8831771392002,8831916589637,29,8
8831771323437,8831807525972,8831921830749,29,8
8831776687221,8831781791732,8831927044900,29,8
8831781778925,8831818249324,8831932257270,29,8
8831786886590,8831812933843,8831937559284,29,8
8831792037745,8831823285417,8831942869393,29,8
