Sent,Received,Returned,Frames,Nodes
8806814653632,8806824922634,8806871695949,11,4
8806819744845,8806830134554,8806876925592,11,4
8806824900654,8806835285447,8806882288686,11,4
8806830106905,8806835294129,8806887428874,11,4
8806835266110,8806840470246,8806892583865,11,4
8806840446588,8806856130050,8806897770046,11,4
8806845610545,8806850821981,8806902927819,11,4
8806850847494,8806856018836,8806908199170,11,4
8806856044266,8806866465256,8806913380712,11,4
8806861197923,8806866581215,8806918559432,11,4
8806866513958,8806876954628,8806923818083,11,4
