Sent,Received,Returned,Frames,Nodes
8883357506500,8883425913044,8883451403676,15,15
8883362596074,8883446239995,8883456533991,15,15
8883367663766,8883425937189,8883461628053,15,15
8883372727747,8883393484206,8883466723133,15,15
8883377792536,8883425904393,8883471784248,15,15
8883382856414,8883451423423,8883476894438,15,15
8883387922142,8883413764712,8883481989902,15,15
8883392989027,8883471803368,8883487081184,15,15
8883398052411,8883446213647,8883492622631,15,15
8883403122178,8883456585857,8883497686782,15,15
8883408189003,8883418611280,8883503154067,15,15
8883413254662,8883434090171,8883508225344,15,15
8883418323807,8883471767365,8883513363994,15,15
8883423395192,8883481962937,8883518554063,15,15
8883428468511,8883481916550,8883523641748,15,15
