Sent,Received,Returned,Frames,Nodes
8857504825783,8857557754277,8857616713099,22,12
8857509952449,8857562824779,8857621939863,22,12
8857515019426,8857567931914,8857627164734,22,12
8857520061092,8857601569736,8857632263943,22,12
8857525124919,8857586079636,8857637405869,22,12
8857530189945,8857601665321,8857642525583,22,12
8857535252845,8857583314734,8857647630023,22,12
8857540319091,8857588384039,8857652693281,22,12
8857545384600,8857588163553,8857657764349,22,12
8857550449059,8857565317969,8857662875639,22,12
8857555514464,8857608691351,8857667996011,22,12
8857560584432,8857637484405,8857673215538,22,12
8857565654033,8857657857242,8857678302670,22,12
8857570746867,8857647649421,8857683418228,22,12
8857575820251,8857590659209,8857688491907,22,12
8857580891120,8857629375476,8857693562629,22,12
8857585993027,8857657830297,8857698630837,22,12
8857591087169,8857657834357,8857703706936,22,12
8857596189202,8857657817560,8857708814631,22,12
8857601290176,8857688423369,8857713891814,22,12
8857606387969,8857668021647,8857718960994,22,12
8857611490215,8857626484955,8857724031134,22,12
