Sent,Received,Returned,Frames,Nodes
8909470782887,8909511362198,8909598085442,25,17
8909475861933,8909489757261,8909603179971,25,17
8909480936110,8909559257899,8909608321584,25,17
8909486010027,8909549048160,8909613477105,25,17
8909491078647,8909548988080,8909618647796,25,17
8909496143788,8909574885575,8909623746953,25,17
8909501214975,8909590884150,8909628875048,25,17
8909506278936,8909574881259,8909634101435,25,17
8909511345606,8909580143916,8909639268297,25,17
8909516408943,8909590559297,8909644423098,25,17
8909521476775,8909601029021,8909649576931,25,17
8909526542214,8909621847771,8909654708779,25,17
8909531599594,8909606363480,8909659830543,25,17
8909536664218,8909550546467,8909664965138,25,17
8909541810309,8909577593035,8909670106443,25,17
8909546921722,8909582706621,8909675299887,25,17
8909552021350,8909598120658,8909680407309,25,17
8909557140049,8909598151166,8909685502688,25,17
8909562349196,8909621876632,8909690583807,25,17
8909567449078,8909663058512,8909695673187,25,17
8909572559002,8909632104437,8909700796282,25,17
8909577639697,8909647540310,8909705945984,25,17
8909582764964,8909623789511,8909711081455,25,17
8909587898960,8909634077788,8909716235226,25,17
8909592988069,8909622233040,8909721372545,25,17
