Sent,Received,Returned,Frames,Nodes
8797100244571,8797105602961,8797169984392,13,2
8797105533803,8797110957924,8797175348396,13,2
8797110888177,8797116321813,8797180642806,13,2
8797116249885,8797121674732,8797186032117,13,2
8797121596271,8797127122636,8797191379759,13,2
8797127225617,8797132526578,8797196674090,13,2
8797132584126,8797137891448,8797202002348,13,2
8797137824257,8797143275738,8797207346027,13,2
8797143185301,8797148515692,8797212677431,13,2
8797148575785,8797153941416,8797218040825,13,2
8797153859280,8797159251785,8797223357071,13,2
8797159282873,8797164592822,8797228696483,13,2
8797164698579,8797170026049,8797234010082,13,2
