Sent,Received,Returned,Frames,Nodes
8897152949967,8897242204157,8897277833096,24,16
8897158044395,8897262648767,8897282908576,24,16
8897163125575,8897196470598,8897288209418,24,16
8897168203254,8897262821748,8897293304100,24,16
8897173292857,8897262803266,8897298379672,24,16
8897178373901,8897288251203,8897303457100,24,16
8897183449578,8897262802502,8897310075218,24,16
8897188526773,8897267560481,8897318535698,24,16
8897193594127,8897308236490,8897323769440,24,16
8897198662535,8897313359989,8897328965698,24,16
8897203733778,8897308244090,8897334041417,24,16
8897208805622,8897303155803,8897339303716,24,16
8897214387613,8897247115348,8897344371246,24,16
8897219456035,8897328958853,8897349553737,24,16
8897224528370,8897308261392,8897354682813,24,16
8897229594294,8897281425656,8897359771345,24,16
8897234662521,8897334070992,8897364999902,24,16
8897239731383,8897313276935,8897370074645,24,16
8897244824959,8897318499588,8897375158631,24,16
8897249894394,8897301776030,8897380321878,24,16
8897255021285,8897380279189,8897385440003,24,16
8897260083231,8897344298004,8897390541458,24,16
8897265147955,8897359826888,8897395670653,24,16
8897270240972,8897370116613,8897400808327,24,16
