Sent,Received,Returned,Frames,Nodes
8803484452140,8803489656182,8803593045995,21,3
8803489594571,8803500085181,8803598305719,21,3
8803494777153,8803500034527,8803603507765,21,3
8803499913447,8803510310663,8803608744159,21,3
8803505047835,8803515482828,8803613972071,21,3
8803510233012,8803515506978,8803619176235,21,3
8803515403607,8803520660442,8803624418938,21,3
8803520595910,8803525866655,8803629702981,21,3
8803525759481,8803530996220,8803634939155,21,3
8803530924557,8803541312492,8803640169580,21,3
8803536082981,8803546463145,8803645417203,21,3
8803541232128,8803546431325,8803650711469,21,3
8803546367924,8803551622639,8803655880408,21,3
8803551526954,8803556765712,8803661165137,21,3
8803556671718,8803561955853,8803666407759,21,3
8803561831358,8803572224840,8803671702298,21,3
8803566993358,8803572192106,8803676984408,21,3
8803572162161,8803577386251,8803682176462,21,3
8803577358246,8803582517214,8803687316515,21,3
8803582606549,8803587763879,8803692473830,21,3
8803587830544,8803598174531,8803697647394,21,3
