Sent,Received,Returned,Frames,Nodes
8828044902550,8828060930868,8828116813588,14,8
8828050025207,8828076338284,8828122040218,14,8
8828055111916,8828060933876,8828127250372,14,8
8828060179746,8828076332099,8828132451097,14,8
8828065309507,8828086546248,8828137665026,14,8
8828070399803,8828086714829,8828142858214,14,8
8828075499829,8828081485633,8828148030059,14,8
8828080619702,8828107468648,8828153155745,14,8
8828085842659,8828102295197,8828158327234,14,8
8828090950136,8828117883015,8828163515062,14,8
8828096049203,8828128362854,8828168692901,14,8
8828101151158,8828133442833,8828173873790,14,8
8828106373215,8828143951016,8828178990634,14,8
8828111594775,8828149029591,8828184133764,14,8
