Sent,Received,Returned,Frames,Nodes
8819536146777,8819556514144,8819663520330,25,6
8819541250776,8819566712639,8819668614621,25,6
8819546341290,8819571793283,8819673703203,25,6
8819551418365,8819576879730,8819678864507,25,6
8819556489292,8819566768478,8819683967386,25,6
8819561561107,8819582011177,8819689059830,25,6
8819566671243,8819581993748,8819694179894,25,6
8819571745269,8819597418746,8819699287124,25,6
8819576852226,8819592275924,8819704395384,25,6
8819581932507,8819597380366,8819709511551,25,6
8819587013326,8819592230808,8819714624765,25,6
8819592159977,8819602508405,8819719709374,25,6
8819597401685,8819612689045,8819724826179,25,6
8819602477679,8819622929601,8819729936222,25,6
8819607567787,8819612694186,8819735036221,25,6
8819612651082,8819617830319,8819740151166,25,6
8819617747725,8819643359570,8819745255820,25,6
8819622828831,8819643336681,8819750347489,25,6
8819627913019,8819638281989,8819755478358,25,6
8819633002439,8819638251213,8819760584253,25,6
8819638084560,8819658621122,8819765711629,25,6
8819643167933,8819668793891,8819770777933,25,6
8819648264774,8819674035837,8819775863379,25,6
8819653349916,8819663709935,8819780974091,25,6
8819658433701,8819679059848,8819786098164,25,6
