Sent,Received,Returned,Frames,Nodes
8883616441635,8883649761214,8883744506715,16,15
8883621515620,8883744490621,8883749567137,16,15
8883626584725,8883717159876,8883754758563,16,15
8883631658554,8883729228821,8883759874012,16,15
8883636726810,8883734297101,8883764961612,16,15
8883641805944,8883764949471,8883770105303,16,15
8883646875121,8883744475048,8883775207380,16,15
8883651938353,8883728269925,8883780542945,16,15
8883657002755,8883719595420,8883785651140,16,15
8883662067671,8883785499402,8883790791721,16,15
8883667130345,8883757847528,8883796164109,16,15
8883672192932,8883762967389,8883801313410,16,15
8883677258582,8883790648755,8883806418079,16,15
8883682326543,8883690041751,8883811523619,16,15
8883687391488,8883811449664,8883816676542,16,15
8883692466599,8883783416803,8883821914118,16,15
