Sent,Received,Returned,Frames,Nodes
8810265320678,8810280701927,8810410142827,28,4
8810270431018,8810275542188,8810415347296,28,4
8810275516791,8810285823634,8810420521811,28,4
8810280574718,8810285688915,8810425833441,28,4
8810285714809,8810296019653,8810430981764,28,4
8810290859316,8810295945759,8810436132484,28,4
8810295973505,8810306258240,8810441243692,28,4
8810301088743,8810306285864,8810446392576,28,4
8810306242066,8810321808118,8810451546403,28,4
8810311404545,8810316632263,8810456647271,28,4
8810316601418,8810321842030,8810461797815,28,4
8810321780100,8810327052733,8810466988637,28,4
8810327027140,8810332283106,8810472091909,28,4
8810332200766,8810337451184,8810477188540,28,4
8810337390294,8810342611914,8810482317221,28,4
8810342548481,8810352952319,8810487452791,28,4
8810347722746,8810352961095,8810492590819,28,4
8810352921179,8810368614398,8810497719153,28,4
8810358232403,8810363492727,8810502869778,28,4
8810363438784,8810368686893,8810508051055,28,4
8810368644722,8810379133765,8810513201064,28,4
8810373836593,8810379036223,8810518473847,28,4
8810379083163,8810389408677,8810523692325,28,4
8810384356080,8810389505429,8810528944379,28,4
8810389530582,8810394711221,8810534199367,28,4
8810394670707,8810410286558,8810539363340,28,4
8810399802599,8810404948933,8810544561717,28,4
8810404964146,8810415295027,8810549729129,28,4
