Sent,Received,Returned,Frames,Nodes
8881920819050,8882128675728,8882133747939,11,15
8881932750142,8881953767721,8882138922560,11,15
8881937822913,8882133729235,8882143993012,11,15
8881942897532,8881992471996,8882154345751,11,15
8881947969451,8882143869498,8882159414329,11,15
8881953047760,8882155618091,8882238532418,11,15
8881958368254,8882112716285,8882248676892,11,15
8881967656490,8882249553932,8882279706147,11,15
8881972727128,8882049778574,8882295598392,11,15
8881978142335,8882249510703,8882300676336,11,15
8881983223807,8882044701954,8882305804770,11,15
