Sent,Received,Returned,Frames,Nodes
8804187051632,8804197421554,8804312218324,24,3
8804192219676,8804202706593,8804317412896,24,3
8804197394014,8804202737017,8804322594281,24,3
8804202621596,8804207870804,8804327818779,24,3
8804207910860,8804218321918,8804333014065,24,3
8804213042502,8804223618806,8804338240124,24,3
8804218271685,8804228881848,8804343505103,24,3
8804223546546,8804228955227,8804348743932,24,3
8804228832799,8804234161182,8804353950519,24,3
8804234024305,8804244494784,8804359085916,24,3
8804239248928,8804244531492,8804364324248,24,3
8804244477133,8804249722704,8804369503524,24,3
8804249690538,8804254940764,8804374666338,24,3
8804255016455,8804265520829,8804379839064,24,3
8804260162799,8804265489600,8804385049476,24,3
8804265427669,8804275952844,8804390265951,24,3
8804270666617,8804275873289,8804395425616,24,3
8804275903264,8804281129036,8804400674636,24,3
8804281164128,8804291632492,8804405877573,24,3
8804286374492,8804291545297,8804411141657,24,3
8804291538392,8804301927178,8804416298398,24,3
8804296678501,8804301859193,8804421553946,24,3
8804301870368,8804307044177,8804426747727,24,3
8804307073386,8804312286504,8804431930837,24,3
