Sent,Received,Returned,Frames,Nodes
8930376779056,8930528649181,8930604668741,12,19
8930381844546,8930453563024,8930610515300,12,19
8930386907445,8930480672015,8930615589124,12,19
8930391970622,8930476827435,8930620664128,12,19
8930397032474,8930621490722,8930626559524,12,19
8930402094028,8930567066411,8930632517397,12,19
8930407154493,8930428235888,8930637593398,12,19
8930412214948,8930541626809,8930642761401,12,19
8930417275409,8930593758362,8930647824379,12,19
8930422336473,8930588712193,8930652890570,12,19
8930427397577,8930471365191,8930659024953,12,19
8930432456944,8930592377049,8930664094529,12,19
