Sent,Received,Returned,Frames,Nodes
8849923813314,8849964773150,8850045977263,24,11
8849928959985,8849986800676,8850051068326,24,11
8849934070541,8849956121328,8850056183086,24,11
8849939178335,8849966440699,8850061267065,24,11
8849944307736,8849982960913,8850066409288,24,11
8849949432492,8849993115825,8850071492588,24,11
8849954515023,8849976427912,8850076581812,24,11
8849959591764,8850019976514,8850081670880,24,11
8849964673693,8850013551249,8850086804972,24,11
8849969783138,8850030703846,8850091892841,24,11
8849974887513,8850035806018,8850096972367,24,11
8849979972105,8850040911612,8850102049921,24,11
8849985054892,8849991802742,8850107113373,24,11
8849990144719,8850051131563,8850112233956,24,11
8849995232207,8850033875607,8850117312470,24,11
8850000310630,8850017783745,8850122406281,24,11
8850005382448,8850022889402,8850127485466,24,11
8850010455581,8850043348191,8850132559112,24,11
8850015535597,8850059363849,8850137635272,24,11
8850020619488,8850038148133,8850142735593,24,11
8850025688905,8850043225629,8850147804474,24,11
8850030714867,8850053453594,8850152871716,24,11
8850035811032,8850058516663,8850157932856,24,11
8850040899540,8850096956954,8850163004864,24,11
