Sent,Received,Returned,Frames,Nodes
8827761614748,8827782177036,8827823146892,12,8
8827766778136,8827792575209,8827828293904,12,8
8827771877189,8827792512265,8827833424307,12,8
8827776983760,8827782315586,8827838591021,12,8
8827782128727,8827787411244,8827843720513,12,8
8827787233203,8827808181817,8827848868331,12,8
8827792349593,8827818594667,8827853996219,12,8
8827797492806,8827813553823,8827859162451,12,8
8827802617772,8827829223234,8827864292943,12,8
8827807744179,8827813400019,8827869441871,12,8
8827812888679,8827818571528,8827874579384,12,8
8827818021405,8827823709544,8827879722735,12,8
