Sent,Received,Returned,Frames,Nodes
8814191613262,8814201830944,8814315898727,24,5
8814196688679,8814212165665,8814321024589,24,5
8814201800976,8814206986360,8814326174654,24,5
8814206916511,8814212156440,8814331304768,24,5
8814212131782,8814222624614,8814336410640,24,5
8814217357136,8814238281956,8814341495886,24,5
8814222616192,8814233036736,8814346582501,24,5
8814227818578,8814233077701,8814351652817,24,5
8814233030959,8814253928735,8814356738323,24,5
8814238259745,8814253946920,8814361858232,24,5
8814243466418,8814264368041,8814366987410,24,5
8814248639234,8814264338391,8814372111491,24,5
8814253870895,8814269546230,8814377279790,24,5
8814259063990,8814264491521,8814382412938,24,5
8814264227316,8814274726735,8814387559930,24,5
8814269462109,8814279950237,8814392687626,24,5
8814274677381,8814295467948,8814397817491,24,5
8814279908311,8814285236054,8814402999097,24,5
8814285033212,8814305868727,8814408161440,24,5
8814290190899,8814300659270,8814413359586,24,5
8814295345123,8814300727960,8814418654397,24,5
8814300497787,8814316218296,8814423784865,24,5
8814305645495,8814326412047,8814428973921,24,5
8814310762563,8814326482087,8814434221297,24,5
