Sent,Received,Returned,Frames,Nodes
8882821681793,8882846983934,8882911659413,13,15
8882826757019,8882836802565,8882916741820,13,15
8882831820241,8882880996616,8882921899601,13,15
8882836841584,8882880920054,8882927035465,13,15
8882841904178,8882851982297,8882932147702,13,15
8882846967755,8882932158450,8882937317514,13,15
8882852031044,8882921960586,8882942474009,13,15
8882857092189,8882872279782,8882947654236,13,15
8882862155900,8882927017973,8882952820848,13,15
8882867234737,8882937366433,8882958011350,13,15
8882872293905,8882916743853,8882963087442,13,15
8882877343128,8882963058323,8882968210730,13,15
8882882412568,8882957919623,8882973378911,13,15
