Sent,Received,Returned,Frames,Nodes
8855396760335,8855452728851,8855468032395,14,12
8855401834191,8855457830575,8855473140047,14,12
8855406902548,8855412198090,8855478246132,14,12
8855411969387,8855417268446,8855483466546,14,12
8855417035539,8855452599774,8855488563542,14,12
8855422101674,8855488628006,8855493753307,14,12
8855427171186,8855447498181,8855499281179,14,12
8855432240068,8855452555208,8855504392183,14,12
8855437306741,8855462809371,8855509506976,14,12
8855442372976,8855473089815,8855514668633,14,12
8855447440152,8855478268089,8855519773660,14,12
8855452500883,8855504008685,8855525034636,14,12
8855457563983,8855504111815,8855530203435,14,12
8855462649009,8855519657803,8855535314638,14,12
