Sent,Received,Returned,Frames,Nodes
8885505136113,8885539854825,8885627290952,22,15
8885516692276,8885627317744,8885632414402,22,15
8885521758228,8885617155742,8885637474383,22,15
8885526825429,8885606980792,8885642540996,22,15
8885531889696,8885617170359,8885647744273,22,15
8885536955086,8885627270369,8885652854181,22,15
8885542024473,8885632359853,8885657921326,22,15
8885547090414,8885642660127,8885662990518,22,15
8885552154333,8885662978458,8885668054133,22,15
8885557222462,8885662930173,8885673097999,22,15
8885562288223,8885637375058,8885678231360,22,15
8885567355433,8885642501378,8885683296976,22,15
8885572426518,8885678219332,8885688399623,22,15
8885577490444,8885652727664,8885693572018,22,15
8885582558483,8885632251133,8885698657603,22,15
8885587598379,8885673136750,8885703729048,22,15
8885592687886,8885673122888,8885708774419,22,15
8885597759056,8885683314152,8885713814876,22,15
8885602837925,8885688394133,8885718941558,22,15
8885607925530,8885693455829,8885724048664,22,15
8885613027744,8885631898683,8885729230961,22,15
8885618112940,8885718909757,8885734324919,22,15
