Sent,Received,Returned,Frames,Nodes
8878224699302,8878292680599,8878381105340,30,14
8878229766209,8878267211981,8878386183302,30,14
8878234827992,8878307959625,8878391264385,30,14
8878239888406,8878253862826,8878396342428,30,14
8878244963202,8878323265183,8878401425570,30,14
8878250032992,8878357472919,8878406513009,30,14
8878255101661,8878311881435,8878411611240,30,14
8878262084745,8878347254232,8878416689540,30,14
8878267560068,8878322036805,8878421776108,30,14
8878272801605,8878357439079,8878426872794,30,14
8878277896765,8878353804469,8878431948450,30,14
8878283093171,8878342824319,8878437023223,30,14
8878288380282,8878316090746,8878442098935,30,14
8878293453224,8878363962844,8878447167453,30,14
8878299604850,8878320126999,8878452239224,30,14
8878304681564,8878407165105,8878457311539,30,14
8878309788140,8878392488800,8878462380758,30,14
8878314869168,8878341549281,8878467450771,30,14
8878319966405,8878447259175,8878472517583,30,14
8878325069511,8878345454397,8878477589142,30,14
8878330145007,8878383636205,8878482660396,30,14
8878335220384,8878405584231,8878487738344,30,14
8878340311351,8878410653159,8878492827071,30,14
8878345445187,8878398867187,8878497895940,30,14
8878350560142,8878457378520,8878502989112,30,14
8878355615653,8878431056499,8878508061002,30,14
8878360748741,8878477730472,8878513131499,30,14
8878365853495,8878377820376,8878518203780,30,14
8878370918151,8878402830951,8878523274119,30,14
8878376001728,8878429309948,8878528349597,30,14
