Sent,Received,Returned,Frames,Nodes
8863784032529,8863845035393,8863870672428,14,13
8863789207510,8863824731219,8863875755687,14,13
8863794292618,8863855095332,8863880920067,14,13
8863799354194,8863870482200,8863886002602,14,13
8863804422171,8863860213156,8863891136786,14,13
8863809483840,8863855109083,8863896293276,14,13
8863814554839,8863896338306,8863901504216,14,13
8863819659074,8863886033528,8863906732708,14,13
8863824723476,8863860166044,8863911907077,14,13
8863829795899,8863870661068,8863917006324,14,13
8863834865557,8863916970229,8863922083133,14,13
8863839908627,8863891242999,8863927197728,14,13
8863844990418,8863891191518,8863932276451,14,13
8863850050151,8863927176175,8863937438952,14,13
