Sent,Received,Returned,Frames,Nodes
8809983948729,8809999600219,8810122774328,27,4
8809989096473,8810004746140,8810127937953,27,4
8809994262794,8810009849743,8810133368256,27,4
8809999428727,8810009825434,8810138567516,27,4
8810004586729,8810020059591,8810143762413,27,4
8810009681620,8810014861635,8810148916427,27,4
8810014824442,8810025178290,8810154142752,27,4
8810019930893,8810030311467,8810159356245,27,4
8810025075007,8810040536991,8810164612813,27,4
8810030237496,8810040573112,8810169921138,27,4
8810035368757,8810050806645,8810175149416,27,4
8810040497390,8810045596847,8810180323438,27,4
8810045631691,8810050742396,8810185465359,27,4
8810050762885,8810066135928,8810190648808,27,4
8810055875529,8810066120759,8810195780506,27,4
8810060984125,8810076350440,8810200935627,27,4
8810066062321,8810081437434,8810206073163,27,4
8810071175626,8810076359355,8810211270797,27,4
8810076340859,8810086581439,8810216445101,27,4
8810081468393,8810086561178,8810221638331,27,4
8810086550585,8810091732575,8810226865589,27,4
8810091704606,8810096873541,8810232036622,27,4
8810096893165,8810102073592,8810237172576,27,4
8810102059234,8810117766056,8810242311751,27,4
8810107222263,8810122856025,8810247484618,27,4
8810112399727,8810122828577,8810252730702,27,4
8810117614251,8810127962374,8810257904441,27,4
