Sent,Received,Returned,Frames,Nodes
8835835001663,8835876159583,8835952943263,23,9
8835840146077,8835845428356,8835958062522,23,9
8835845249847,8835886535243,8835963192196,23,9
8835850347090,8835876240062,8835968330803,23,9
8835855439973,8835881346944,8835973504698,23,9
8835860538645,8835891619548,8835978637722,23,9
8835865692303,8835902262904,8835983741199,23,9
8835870839374,8835912508982,8835988893729,23,9
8835875981754,8835907254169,8835994076946,23,9
8835881088097,8835917613136,8835999286221,23,9
8835886237393,8835891513726,8836004394841,23,9
8835891363768,8835896620204,8836009589212,23,9
8835896519921,8835927955927,8836014763517,23,9
8835901629289,8835917717858,8836019906642,23,9
8835906780987,8835928019752,8836025188717,23,9
8835911917567,8835943387249,8836030399909,23,9
8835917044097,8835933199467,8836035712905,23,9
8835922148181,8835963861493,8836041022058,23,9
8835927259293,8835968959343,8836046430348,23,9
8835932418219,8835943233624,8836051539295,23,9
8835937569476,8835979379697,8836056669329,23,9
8835942668361,8835953528709,8836061819684,23,9
8835947771613,8835963825479,8836067031426,23,9
