Sent,Received,Returned,Frames,Nodes
8892534408832,8892539543841,8892697900071,11,16
8892539491895,8892692797649,8892710793249,11,16
8892544555123,8892578250752,8892742951325,11,16
8892549618658,8892638786158,8892748013375,11,16
8892554682624,8892643845120,8892753080514,11,16
8892559744659,8892680905631,8892758144434,11,16
8892564809104,8892637952959,8892763207880,11,16
8892569870588,8892742900130,8892768270286,11,16
8892574931104,8892622759542,8892773335279,11,16
8892579993754,8892756650805,8892778398565,11,16
8892585055374,8892706222445,8892783462297,11,16
