Sent,Received,Returned,Frames,Nodes
8821887347438,8821913516927,8821939408402,10,7
8821892663330,8821902971911,8821944604049,10,7
8821897846326,8821903052720,8821949823046,10,7
8821902987698,8821923995925,8821955032311,10,7
8821908281716,8821929159776,8821960471505,10,7
8821913463469,8821934273974,8821965676738,10,7
8821918883565,8821934331024,8821970944089,10,7
8821923986059,8821929274022,8821976069907,10,7
8821929107268,8821944749036,8821981376385,10,7
8821934244069,8821944636382,8821986501673,10,7
