Sent,Received,Returned,Frames,Nodes
8922504823492,8922588160669,8922651929379,25,18
8922512702131,8922527415791,8922657048674,25,18
8922517770326,8922580675849,8922662086023,25,18
8922522835980,8922641760166,8922667164512,25,18
8922527905256,8922636661663,8922672227315,25,18
8922532966034,8922548598419,8922677277568,25,18
8922538027333,8922600928504,8922682460881,25,18
8922543540333,8922646818934,8922687496936,25,18
8922548610223,8922651869757,8922692654486,25,18
8922553683694,8922692662214,8922697727978,25,18
8922558725954,8922596903757,8922702837368,25,18
8922563798007,8922682527825,8922708056206,25,18
8922568866908,8922631342283,8922713157575,25,18
8922573931989,8922707920611,8922718232052,25,18
8922579004669,8922622236870,8922723300616,25,18
8922584068702,8922697608992,8922728364505,25,18
8922589133202,8922687390727,8922733432144,25,18
8922594200818,8922723114784,8922738496660,25,18
8922599266288,8922702619715,8922743562438,25,18
8922604331328,8922642569116,8922748625560,25,18
8922609397501,8922702625076,8922753689846,25,18
8922614461944,8922712776904,8922758757938,25,18
8922619531718,8922634738499,8922763820726,25,18
8922624607589,8922733131025,8922768950120,25,18
8922629679286,8922692411989,8922774236006,25,18
