Sent,Received,Returned,Frames,Nodes
942924885689,942958706601,943044133236,23,10
942930235792,942984371365,943049260910,23,10
942935704519,942968844487,943054386768,23,10
942941346856,942947649729,943059538721,23,10
942946655759,943004837288,943064712271,23,10
942951780875,943009990917,943069874011,23,10
942956858581,943009997793,943075030429,23,10
942961977642,942999836762,943080193444,23,10
942967085685,942989376033,943085359452,23,10
942972206042,943020190252,943090528230,23,10
942977318946,943004811288,943095619261,23,10
942982517698,943035639188,943100786711,23,10
942987564014,943035665060,943105910707,23,10
942992737022,942998877626,943111064398,23,10
942997899465,943020162986,943116232157,23,10
943003090551,943050996388,943121392758,23,10
943008261940,943045771025,943126559342,23,10
943013458842,943050856632,943131671039,23,10
943018573616,943045719186,943136849517,23,10
943023646900,943076736961,943141973952,23,10
943028762969,943055971839,943147138625,23,10
943033876092,943081718664,943152338992,23,10
943038998734,943044996516,943157477930,23,10
