Sent,Received,Returned,Frames,Nodes
915847540781,915852733777,916000937456,28,5
915852704268,915873381249,916006049430,28,5
915857833595,915873332164,916011205248,28,5
915862964351,915878548038,916016374779,28,5
915868163018,915888839505,916021523990,28,5
915873343652,915894118464,916026658773,28,5
915878515939,915883625751,916031806242,28,5
915883667925,915888811815,916036963647,28,5
915888875857,915894019569,916042129717,28,5
915894061862,915909656698,916047352614,28,5
915899218124,915904594076,916052580007,28,5
915904419109,915909708639,916057818954,28,5
915909708695,915920283698,916062996327,28,5
915914947863,915925410473,916068115464,28,5
915920205415,915925337282,916073326135,28,5
915925355133,915940902895,916078521874,28,5
915930565744,915935726819,916083682962,28,5
915935696047,915951203252,916088871886,28,5
915940846620,915956373593,916094105237,28,5
915945997647,915961631942,916099462821,28,5
915951132012,915961571749,916104730417,28,5
915956296992,915961477124,916109933359,28,5
915961533900,915985756249,916115357478,28,5
915966713790,915990841252,916120549466,28,5
915971882614,915985706481,916125665489,28,5
915985653207,915990899631,916131029955,28,5
915990764933,916011580764,916136186153,28,5
915995854644,916011351799,916141403309,28,5
