Sent,Received,Returned,Frames,Nodes
1005830711910,1005891446593,1005956345876,16,17
1005835780188,1005896517719,1005971418429,16,17
1005840844127,1005946179894,1005976621216,16,17
1005845905850,1005935939256,1005981646197,16,17
1005850971401,1005976649855,1005986837457,16,17
1005856035815,1005946078655,1005991904361,16,17
1005861100822,1005945795513,1005996936221,16,17
1005869765079,1005966399796,1006002092575,16,17
1005874833019,1005971437617,1006007171194,16,17
1005879900337,1005971434364,1006012222367,16,17
1005884992864,1005976601900,1006017279778,16,17
1005890113437,1005956085948,1006022409495,16,17
1005895235435,1005976182313,1006027539235,16,17
1005900296503,1006027306899,1006032602714,16,17
1005906759590,1005938739847,1006037695105,16,17
1005911816391,1006022232634,1006042819388,16,17
