Sent,Received,Returned,Frames,Nodes
922895805856,922900989069,922957231141,12,7
922900906345,922926425920,922962339470,12,7
922905971279,922926452512,922967562094,12,7
922911089224,922921287035,922972821649,12,7
922916212750,922941670834,922978030288,12,7
922921310687,922936577193,922983150858,12,7
922926441685,922957264820,922988272934,12,7
922931506420,922936589791,922993429148,12,7
922936560734,922946975750,922998505707,12,7
922941695551,922952124254,923003558807,12,7
922946932638,922957200035,923008692677,12,7
922952151423,922983118514,923013785558,12,7
