Sent,Received,Returned,Frames,Nodes
1955522760994,1955582058314,1955652717829,16,16
1955529944072,1955550209800,1955657817979,16,16
1955535008981,1955546622114,1955666249391,16,16
1955540073045,1955545142793,1955671341789,16,16
1955545137293,1955661202000,1955676447808,16,16
1955550201456,1955570457674,1955683869776,16,16
1955555263705,1955575520586,1955688983378,16,16
1955560326393,1955580580798,1955694125582,16,16
1955565387122,1955695067864,1955700166018,16,16
1955570449495,1955679743112,1955705295727,16,16
1955575512302,1955627158861,1955710591206,16,16
1955580573721,1955600849128,1955715665220,16,16
1955585636724,1955710442226,1955720730343,16,16
1955590710735,1955720597793,1955725814926,16,16
1955595792548,1955654260012,1955730859419,16,16
1955600859194,1955705335335,1955735931264,16,16
