Sent,Received,Returned,Frames,Nodes
1889935599560,1889953475971,1890028041694,18,8
1889940775031,1889948146188,1890033169526,18,8
1889945894533,1889958874894,1890038328777,18,8
1889951007354,1889963989162,1890043501852,18,8
1889956108071,1889969082773,1890048660923,18,8
1889961204414,1889984646867,1890053818199,18,8
1889966298437,1889984618754,1890058993309,18,8
1889971463296,1890000052565,1890064164082,18,8
1889976634085,1889994986471,1890069329781,18,8
1889981813460,1890005374266,1890074504488,18,8
1889986962181,1890005292712,1890079673089,18,8
1889992114308,1890020833810,1890084841225,18,8
1889997280042,1890015537484,1890090005071,18,8
1890002387280,1890041704785,1890095168767,18,8
1890007539485,1890036383156,1890100333663,18,8
1890012675386,1890041514074,1890105482732,18,8
1890017831521,1890030411345,1890110609409,18,8
1890022927182,1890062321133,1890115722819,18,8
