Sent,Received,Returned,Frames,Nodes
1869758984570,1869769266874,1869862710090,20,4
1869764112751,1869779611144,1869867863019,20,4
1869769246293,1869779684833,1869873040690,20,4
1869774494763,1869784860219,1869878202089,20,4
1869779633799,1869795232647,1869883357704,20,4
1869784816680,1869795268463,1869888506028,20,4
1869790077506,1869800471645,1869893686881,20,4
1869795300614,1869800506331,1869898811199,20,4
1869800658203,1869811005154,1869903924556,20,4
1869805794006,1869811041397,1869909096907,20,4
1869811110792,1869821423690,1869914262192,20,4
1869816286143,1869826594949,1869919408779,20,4
1869821495942,1869826677773,1869924574426,20,4
1869826652693,1869831820460,1869929702272,20,4
1869831896626,1869837079307,1869935066363,20,4
1869837043170,1869852522742,1869940184117,20,4
1869842180590,1869857718600,1869945464002,20,4
1869847318777,1869857676330,1869950620827,20,4
1869852448590,1869862809314,1869955785367,20,4
1869857578415,1869873269695,1869961071914,20,4
