Sent,Received,Returned,Frames,Nodes
1255374433637,1255379755552,1255456601080,16,9
1255379528609,1255411208162,1255461757600,16,9
1255384654551,1255400733910,1255466959779,16,9
1255389766451,1255411002157,1255472133497,16,9
1255394875039,1255431685291,1255477331571,16,9
1255399982285,1255426500863,1255482496775,16,9
1255405149842,1255410378250,1255487670030,16,9
1255410254243,1255441825640,1255492808737,16,9
1255415366149,1255447066577,1255498013239,16,9
1255420517617,1255431525571,1255503161800,16,9
1255425675860,1255462576841,1255508336444,16,9
1255430791645,1255446985499,1255513464524,16,9
1255435951862,1255467841337,1255518678482,16,9
1255441073916,1255462552722,1255523803937,16,9
1255446278274,1255483219288,1255528945496,16,9
1255451437165,1255462351819,1255534057786,16,9
