Sent,Received,Returned,Frames,Nodes
1374095205755,1374218918900,1374288668893,24,20
1374100275936,1374288639411,1374293719611,24,20
1374105341396,1374132248602,1374298931122,24,20
1374111257086,1374203697025,1374308953985,24,20
1374116344899,1374208757361,1374314036385,24,20
1374121420714,1374237744025,1374319089300,24,20
1374127410285,1374166879374,1374324251979,24,20
1374132485006,1374298782781,1374329400274,24,20
1374137511203,1374162616076,1374334457982,24,20
1374142572595,1374288810592,1374339564960,24,20
1374147638672,1374293869425,1374344630626,24,20
1374152702886,1374197244919,1374349875988,24,20
1374157766534,1374324216050,1374355077226,24,20
1374162834934,1374178376092,1374360138255,24,20
1374167899868,1374355041056,1374365316561,24,20
1374172964025,1374365249311,1374370384144,24,20
1374178026576,1374324289870,1374375433189,24,20
1374183092059,1374263261209,1374380572883,24,20
1374188155997,1374213230273,1374385707145,24,20
1374193217901,1374288497447,1374393703689,24,20
1374198282223,1374385695458,1374398770387,24,20
1374203349401,1374349746522,1374403935608,24,20
1374208409005,1374391559838,1374409036510,24,20
1374213468803,1374228994963,1374414114051,24,20
